組み合わせ,共起回数
"アカネ, カルピス-CALPIS, カルピス-CALPIS, 暇, 空, 鍔",12
"アカネ, カルピス-CALPIS, 暇, 空, 鍔",14
"アカネ, 弁護, 弁護, 暇, 空, 鍔",27
"アカネ, 弁護, 弁護, 暇, 為る, 空, 鍔",97
"アカネ, 弁護, 暇, 為る, 空, 鍔",102
"アカネ, 弁護, 暇, 為る, 為る, 空, 鍔",146
"アカネ, 暇, 為る, 空, 鍔",41
"アカネ, 暇, 為る, 為る, 空, 鍔",50
"アカネ, 弁護, 弁護, 空, 鍔",15
"アカネ, 弁護, 弁護, 為る, 空, 鍔",49
"アカネ, 弁護, 為る, 空, 鍔",52
"アカネ, 弁護, 為る, 為る, 空, 鍔",73
"アカネ, 為る, 空, 鍔",23
"アカネ, 為る, 為る, 空, 鍔",25
"アカネ, カルピス-CALPIS, 暇, 為る, 鍔",12
"アカネ, カルピス-CALPIS, カルピス-CALPIS, 暇, 為る, 鍔",12
"アカネ, カルピス-CALPIS, カルピス-CALPIS, 暇, 鍔",12
"アカネ, 暇, 為る, 鍔",25
"アカネ, 暇, 為る, 為る, 鍔",26
"アカネ, 弁護, 暇, 鍔",20
"アカネ, 弁護, 暇, 為る, 鍔",54
"アカネ, 弁護, 為る, 鍔",28
"アカネ, 弁護, 為る, 為る, 鍔",37
"アカネ, カルピス-CALPIS, 為る, 鍔",12
"アカネ, カルピス-CALPIS, カルピス-CALPIS, 為る, 鍔",12
"アカネ, カルピス-CALPIS, カルピス-CALPIS, 鍔",12
"アカネ, 為る, 鍔",15
"アカネ, 為る, 為る, 鍔",13
"カルピス-CALPIS, 居る, 為る, 鍔",19
"カルピス-CALPIS, 居る, 弁護, 為る, 鍔",34
"カルピス-CALPIS, 居る, 弁護, 鍔",26
"カルピス-CALPIS, 居る, 弁護, 弁護, 鍔",14
"居る, 弁護, 弁護, 鍔",14
"居る, 弁護, 弁護, 為る, 鍔",38
"居る, 弁護, 為る, 鍔",46
"居る, 弁護, 為る, 為る, 鍔",48
"居る, 為る, 鍔",21
"居る, 為る, 為る, 鍔",19
"為る, 鍔, 鍔",12
"カルピス-CALPIS, 為る, 鍔, 鍔",21
"カルピス-CALPIS, 鍔, 鍔",23
"カルピス-CALPIS, カルピス-CALPIS, 鍔, 鍔",19
"仕舞う, 暇, 為る, 空, 鍔",12
"カルピス-CALPIS, 仕舞う, 暇, 為る, 空, 鍔",28
"仕舞う, 為る, 空, 鍔, 鍔",12
"仕舞う, 暇, 為る, 空, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 為る, 空, 鍔, 鍔",36
"カルピス-CALPIS, 仕舞う, 暇, 為る, 空, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 為る, 空, 鍔",26
"カルピス-CALPIS, カルピス-CALPIS, 仕舞う, 為る, 空, 鍔",24
"仕舞う, 暇, 空, 鍔",11
"カルピス-CALPIS, 仕舞う, 暇, 空, 鍔",26
"仕舞う, 暇, 空, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 暇, 空, 鍔, 鍔",12
"仕舞う, 空, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 空, 鍔, 鍔",36
"カルピス-CALPIS, 仕舞う, 空, 鍔",25
"カルピス-CALPIS, カルピス-CALPIS, 仕舞う, 空, 鍔",24
"仕舞う, 為る, 鍔, 鍔",12
"仕舞う, 暇, 為る, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 為る, 鍔, 鍔",36
"カルピス-CALPIS, 仕舞う, 暇, 為る, 鍔, 鍔",12
"仕舞う, 暇, 為る, 鍔",13
"カルピス-CALPIS, 仕舞う, 暇, 為る, 鍔",29
"カルピス-CALPIS, 仕舞う, 為る, 鍔",27
"カルピス-CALPIS, カルピス-CALPIS, 仕舞う, 為る, 鍔",24
"仕舞う, 暇, 鍔",12
"カルピス-CALPIS, 仕舞う, 暇, 鍔",27
"仕舞う, 暇, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 暇, 鍔, 鍔",12
"仕舞う, 鍔, 鍔",12
"カルピス-CALPIS, 仕舞う, 鍔, 鍔",36
"カルピス-CALPIS, 仕舞う, 鍔",26
"カルピス-CALPIS, カルピス-CALPIS, 仕舞う, 鍔",24
"カルピス-CALPIS, 弁護, 空, 鍔",11
"カルピス-CALPIS, 弁護, 暇, 空, 鍔",12
"カルピス-CALPIS, カルピス-CALPIS, 空, 鍔",15
"カルピス-CALPIS, カルピス-CALPIS, 為る, 空, 鍔",15
"カルピス-CALPIS, カルピス-CALPIS, 暇, 空, 鍔",15
"カルピス-CALPIS, カルピス-CALPIS, 暇, 為る, 空, 鍔",15
"カルピス-CALPIS, 為る, 空, 鍔",17
"カルピス-CALPIS, 暇, 為る, 空, 鍔",19
"カルピス-CALPIS, 暇, 空, 鍔",24
"弁護, 弁護, 暇, 空, 鍔",28
"弁護, 弁護, 暇, 為る, 空, 鍔",98
"弁護, 弁護, 暇, 暇, 空, 鍔",12
"弁護, 弁護, 暇, 暇, 為る, 空, 鍔",12
"弁護, 弁護, 為る, 空, 鍔",50
"弁護, 弁護, 為る, 為る, 空, 鍔",72
"弁護, 暇, 暇, 空, 鍔",14
"弁護, 暇, 暇, 為る, 空, 鍔",52
"弁護, 暇, 為る, 空, 鍔",108
"弁護, 暇, 為る, 為る, 空, 鍔",148
"弁護, 為る, 空, 鍔",56
"弁護, 為る, 為る, 空, 鍔",74
"為る, 空, 鍔",26
"暇, 為る, 空, 鍔",46
"為る, 為る, 空, 鍔",26
"暇, 為る, 為る, 空, 鍔",26
"暇, 空, 鍔",27
"カルピス-CALPIS, 弁護, 暇, 鍔",12
"カルピス-CALPIS, 弁護, 暇, 為る, 鍔",10
"カルピス-CALPIS, カルピス-CALPIS, 暇, 鍔",15
"カルピス-CALPIS, カルピス-CALPIS, 暇, 為る, 鍔",15
"カルピス-CALPIS, 暇, 為る, 鍔",20
"弁護, 弁護, 暇, 鍔",16
"弁護, 弁護, 暇, 為る, 鍔",50
"弁護, 暇, 為る, 鍔",60
"弁護, 暇, 為る, 為る, 鍔",76
"暇, 為る, 鍔",31
"暇, 為る, 為る, 鍔",28
"カルピス-CALPIS, 弁護, 弁護, 鍔",12
"カルピス-CALPIS, 弁護, 弁護, 為る, 鍔",16
"弁護, 弁護, 為る, 鍔",37
"弁護, 弁護, 為る, 為る, 鍔",45
"カルピス-CALPIS, カルピス-CALPIS, 弁護, 鍔",11
"カルピス-CALPIS, カルピス-CALPIS, 弁護, 為る, 鍔",10
"カルピス-CALPIS, 弁護, 為る, 鍔",30
"カルピス-CALPIS, 弁護, 為る, 為る, 鍔",13
"弁護, 為る, 鍔",53
"弁護, 為る, 為る, 鍔",51
"為る, 為る, 鍔",22
"為る, 為る, 為る, 鍔",10
"カルピス-CALPIS, 為る, 鍔",32
"カルピス-CALPIS, カルピス-CALPIS, 為る, 鍔",17
"カルピス-CALPIS, 鍔",37
"カルピス-CALPIS, カルピス-CALPIS, 鍔",19
"ホリグチ, 仕舞う, 悲報",10
"ホリグチ, 仕舞う, 悲報, 為る",10
"ホリグチ, 仕舞う, 為る",10
"ホリグチ, 仕舞う, 為る, 為る",12
"ホリグチ, 仕舞う, 悲報, 警察",12
"ホリグチ, 仕舞う, 悲報, 為る, 警察",20
"仕舞う, 悲報, 為る, 警察",15
"仕舞う, 悲報, 為る, 為る, 警察",18
"ホリグチ, 仕舞う, 警察",12
"ホリグチ, 仕舞う, 為る, 警察",20
"仕舞う, 為る, 警察",15
"仕舞う, 為る, 為る, 警察",18
"仕舞う, 悲報, 成る",10
"仕舞う, 悲報, 成る, 為る",15
"仕舞う, 成る, 為る",15
"仕舞う, 成る, 為る, 為る",14
"アカネ, 仕舞う, 悲報, 空",15
"アカネ, 仕舞う, 悲報, 暇, 空",21
"アカネ, 仕舞う, 悲報, 暇",16
"アカネ, 仕舞う, 空",16
"アカネ, 仕舞う, 暇, 空",22
"アカネ, 仕舞う, 暇",17
"仕舞う, 悲報, 為る, 為る, 空",14
"仕舞う, 悲報, 暇, 為る, 為る, 空",27
"仕舞う, 暇, 為る, 為る, 空",27
"仕舞う, 暇, 暇, 為る, 為る, 空",13
"仕舞う, 悲報, 為る, 空",15
"仕舞う, 悲報, 暇, 為る, 空",25
"仕舞う, 暇, 為る, 空",25
"仕舞う, 暇, 暇, 為る, 空",10
"仕舞う, 悲報, 空",16
"仕舞う, 悲報, 暇, 空",23
"仕舞う, 暇, 空",25
"仕舞う, 暇",25
"仕舞う, 悲報, 暇",23
"仕舞う, 暇, 為る",20
"仕舞う, 悲報, 暇, 為る",20
"仕舞う, 為る",31
"仕舞う, 悲報, 為る",30
"仕舞う, 為る, 為る",22
"仕舞う, 悲報, 為る, 為る",22
"仕舞う, 悲報",32
"自分, 自分",10
"居る, 自分",10
"居る, 為る, 自分",21
"来る, 自分",10
"出来る, 自分",10
"出来る, 為る, 自分",16
"事, 成る, 自分",10
"事, 成る, 為る, 自分",30
"成る, 為る, 自分",26
"成る, 為る, 為る, 自分",27
"有る, 自分",12
"有る, 為る, 自分",14
"事, 自分",14
"事, 為る, 自分",25
"為る, 空, 自分",11
"暇, 為る, 空, 自分",13
"暇, 空, 自分",16
"暇, 自分",17
"暇, 為る, 自分",15
"為る, 自分",43
"為る, 為る, 自分",39
"ショウ, 中傷, 中傷, 誹謗",10
"ショウ, 中傷, 中傷, 為る, 誹謗",26
"ショウ, 中傷, 為る, 誹謗",54
"ショウ, 中傷, 為る, 為る, 誹謗",45
"ショウ, 為る, 誹謗",28
"ショウ, 為る, 為る, 誹謗",23
"ショウ, フジサワ, 中傷, 中傷, 誹謗",26
"ショウ, ショウ, フジサワ, 中傷, 中傷, 誹謗",22
"フジサワ, 中傷, 中傷, 為る, 為る, 誹謗",22
"ショウ, フジサワ, 中傷, 中傷, 為る, 為る, 誹謗",62
"ショウ, フジサワ, 中傷, 中傷, 為る, 誹謗",70
"ショウ, ショウ, フジサワ, 中傷, 中傷, 為る, 誹謗",62
"ショウ, ショウ, フジサワ, 中傷, 誹謗",44
"ショウ, ショウ, フジサワ, 中傷, 為る, 誹謗",124
"ショウ, ショウ, ショウ, フジサワ, 中傷, 誹謗",12
"ショウ, ショウ, ショウ, フジサワ, 中傷, 為る, 誹謗",12
"ショウ, フジサワ, 中傷, 為る, 誹謗",142
"ショウ, フジサワ, 中傷, 為る, 為る, 誹謗",125
"フジサワ, 中傷, 為る, 誹謗",54
"フジサワ, 中傷, 為る, 為る, 誹謗",45
"ショウ, ショウ, フジサワ, 誹謗",22
"ショウ, ショウ, フジサワ, 為る, 誹謗",62
"ショウ, フジサワ, 為る, 誹謗",72
"ショウ, フジサワ, 為る, 為る, 誹謗",63
"フジサワ, 為る, 誹謗",28
"フジサワ, 為る, 為る, 誹謗",23
"中傷, 言う, 誹謗",14
"中傷, 為る, 言う, 誹謗",38
"為る, 言う, 誹謗",34
"為る, 為る, 言う, 誹謗",49
"ホリグチ, 中傷, 誹謗, 警察",10
"ホリグチ, 中傷, 為る, 誹謗, 警察",28
"ホリグチ, 為る, 誹謗, 警察",28
"ホリグチ, 為る, 為る, 誹謗, 警察",28
"ホリグチ, 中傷, 誹謗",13
"ホリグチ, 中傷, 為る, 誹謗",18
"ホリグチ, 為る, 誹謗",18
"ホリグチ, 為る, 為る, 誹謗",15
"中傷, 誹謗, 開示",22
"中傷, 為る, 誹謗, 開示",71
"為る, 誹謗, 開示",45
"為る, 為る, 誹謗, 開示",58
"中傷, 誹謗, 警察",16
"中傷, 為る, 誹謗, 警察",34
"為る, 誹謗, 警察",34
"為る, 為る, 誹謗, 警察",38
"中傷, 誹謗",48
"中傷, 為る, 誹謗",104
"為る, 誹謗",82
"為る, 為る, 誹謗",85
"ホリグチ, 居る",11
"ホリグチ, 居る, 為る",27
"ホリグチ, 悲報, 暇",11
"ホリグチ, 悲報, 暇, 為る",11
"ホリグチ, 悲報, 警察",13
"ホリグチ, 悲報, 為る, 為る",13
"ホリグチ, 悲報, 為る, 為る, 警察",25
"ホリグチ, 悲報, 為る, 警察",22
"ホリグチ, 悲報, 為る, 警察, 警察",10
"ホリグチ, 為る, 為る, 為る, 空",12
"ホリグチ, 暇, 為る, 為る, 為る, 空",20
"ホリグチ, 暇, 為る, 為る, 空",31
"ホリグチ, 暇, 暇, 為る, 為る, 空",12
"ホリグチ, 暇, 為る, 空",28
"ホリグチ, 暇, 暇, 為る, 空",10
"ホリグチ, 暇, 空",24
"ホリグチ, 暇, 暇, 空",16
"ホリグチ, 中傷, 警察",10
"ホリグチ, 中傷, 為る, 警察",28
"ホリグチ, 中傷, 為る",18
"ホリグチ, 中傷, 為る, 為る",15
"ホリグチ, 無い, 無い, 言う, 警察",13
"ホリグチ, 為る, 無い, 無い, 言う, 警察",49
"ホリグチ, 為る, 無い, 言う, 警察",50
"ホリグチ, 為る, 為る, 無い, 言う, 警察",72
"ホリグチ, 為る, 言う, 警察",41
"ホリグチ, 為る, 為る, 言う, 警察",54
"ホリグチ, 無い, 無い, 言う",13
"ホリグチ, 為る, 無い, 無い, 言う",25
"ホリグチ, 為る, 無い, 言う",28
"ホリグチ, 為る, 為る, 無い, 言う",36
"ホリグチ, 為る, 言う",26
"ホリグチ, 為る, 為る, 言う",26
"ホリグチ, 無い, 無い",10
"ホリグチ, 為る, 無い, 無い",25
"ホリグチ, 為る, 無い",31
"ホリグチ, 為る, 為る, 無い",39
"ホリグチ, 事",17
"ホリグチ, 事, 為る",24
"ホリグチ, 暇",19
"ホリグチ, 暇, 為る",23
"ホリグチ, 警察, 警察",11
"ホリグチ, 為る, 警察, 警察",30
"ホリグチ, 為る, 警察",51
"ホリグチ, 為る, 為る, 警察",59
"ホリグチ, 為る",57
"ホリグチ, 為る, 為る",53
"人, 居る, 来る",10
"人, 居る, 来る, 為る",32
"人, 居る, 弁護, 来る",16
"人, 居る, 弁護, 来る, 為る",60
"居る, 弁護, 来る, 為る",36
"居る, 弁護, 来る, 為る, 為る",48
"居る, 来る, 為る",24
"居る, 来る, 為る, 為る",28
"人, 来る",10
"人, 来る, 為る",16
"弁護, 来る, 言う",12
"弁護, 来る, 為る, 言う",24
"弁護, 来る, 為る",24
"弁護, 来る, 為る, 為る",25
"事, 来る, 空",11
"事, 暇, 来る, 空",17
"事, 暇, 来る",12
"事, 暇, 来る, 為る",11
"事, 来る, 為る",19
"事, 来る, 為る, 為る",19
"思う, 来る",13
"思う, 来る, 為る",18
"来る, 為る, 空",10
"暇, 来る, 為る, 空",12
"暇, 来る, 空",17
"暇, 来る, 言う",11
"暇, 来る, 為る, 言う",14
"来る, 為る, 言う",25
"来る, 為る, 為る, 言う",24
"暇, 来る",16
"暇, 来る, 為る",19
"来る, 為る",58
"来る, 為る, 為る",46
"中傷, 弁護",10
"中傷, 弁護, 為る",30
"ショウ, 中傷",11
"ショウ, 中傷, 為る",28
"ショウ, ショウ, フジサワ, 中傷",22
"ショウ, ショウ, フジサワ, 中傷, 為る",62
"ショウ, フジサワ, 中傷, 為る",72
"ショウ, フジサワ, 中傷, 為る, 為る",63
"フジサワ, 中傷, 為る",28
"フジサワ, 中傷, 為る, 為る",23
"中傷, 事",11
"中傷, 事, 為る",34
"中傷, 事, 開示",12
"中傷, 事, 為る, 開示",12
"中傷, 言う, 警察",10
"中傷, 為る, 言う, 警察",39
"中傷, 為る, 言う",37
"中傷, 為る, 為る, 言う",52
"中傷, 開示",15
"中傷, 為る, 開示",48
"中傷, 警察",17
"中傷, 為る, 警察",37
"中傷, 為る",91
"中傷, 為る, 為る",95
"ショウ, フジサワ, 事",14
"ショウ, フジサワ, 事, 事",19
"ショウ, 事, 事",17
"ショウ, 事, 事, 事",20
"ショウ, 暇",10
"ショウ, フジサワ, 暇",14
"ショウ, 成る, 警察",10
"ショウ, フジサワ, 成る, 警察",16
"ショウ, フジサワ, 警察",16
"ショウ, 悲報",11
"ショウ, フジサワ, 悲報",13
"ショウ, ショウ, 成る, 為る",19
"ショウ, ショウ, フジサワ, 成る, 為る",56
"ショウ, ショウ, 成る, 為る, 為る",18
"ショウ, ショウ, フジサワ, 成る, 為る, 為る",18
"ショウ, ショウ, フジサワ, 成る",46
"ショウ, ショウ, フジサワ, フジサワ, 成る",56
"ショウ, ショウ, 為る, 為る",11
"ショウ, ショウ, フジサワ, 為る, 為る",31
"ショウ, ショウ, フジサワ, 為る",39
"ショウ, ショウ, フジサワ, フジサワ, 為る",33
"ショウ, ショウ, フジサワ",45
"ショウ, ショウ, フジサワ, フジサワ",51
"ショウ, 成る, 為る, 為る",20
"ショウ, フジサワ, 成る, 為る, 為る",56
"ショウ, フジサワ, 成る, 為る",65
"ショウ, フジサワ, フジサワ, 成る, 為る",56
"ショウ, フジサワ, 成る",53
"ショウ, フジサワ, フジサワ, 成る",46
"ショウ, 為る, 為る",16
"ショウ, フジサワ, 為る, 為る",38
"ショウ, フジサワ, 為る",62
"ショウ, フジサワ, フジサワ, 為る",39
"ショウ, フジサワ",73
"ショウ, フジサワ, フジサワ",45
"居る, 開示",10
"居る, 為る, 開示",37
"人, 弁護, 開示",12
"人, 弁護, 成る, 開示",24
"人, 弁護, 為る, 開示",36
"人, 弁護, 成る, 為る, 開示",24
"弁護, 成る, 開示",13
"弁護, 成る, 為る, 開示",36
"弁護, 為る, 開示",31
"弁護, 為る, 為る, 開示",35
"事, 出来る, 開示",13
"事, 出来る, 為る, 開示",49
"事, 事, 出来る, 開示",12
"事, 事, 出来る, 為る, 開示",12
"出来る, 為る, 開示",41
"出来る, 為る, 為る, 開示",60
"人, 成る, 言う, 開示",12
"人, 成る, 為る, 言う, 開示",36
"人, 為る, 言う, 開示",29
"人, 為る, 為る, 言う, 開示",30
"人, 成る, 開示",12
"人, 成る, 為る, 開示",36
"人, 為る, 開示",35
"人, 為る, 為る, 開示",37
"良い, 開示",12
"為る, 良い, 開示",41
"開示, 開示",12
"為る, 開示, 開示",25
"成る, 開示",14
"成る, 為る, 開示",40
"事, 事, 暇, 開示",12
"事, 事, 暇, 為る, 開示",12
"事, 暇, 為る, 開示",30
"事, 暇, 為る, 為る, 開示",18
"暇, 為る, 開示",32
"暇, 為る, 為る, 開示",28
"言う, 開示",17
"為る, 言う, 開示",58
"事, 事, 開示",12
"事, 事, 為る, 開示",30
"事, 為る, 開示",47
"事, 為る, 為る, 開示",56
"為る, 開示",101
"為る, 為る, 開示",125
"フジサワ, 警察",10
"フジサワ, 成る, 警察",10
"フジサワ, 悲報",11
"フジサワ, 暇",11
"フジサワ, 事",12
"フジサワ, 事, 事",18
"フジサワ, フジサワ, 成る",14
"フジサワ, フジサワ, 成る, 為る",19
"フジサワ, フジサワ, 為る",15
"フジサワ, フジサワ, 為る, 為る",11
"フジサワ, 成る",25
"フジサワ, 成る, 為る",27
"フジサワ, 為る",33
"フジサワ, 為る, 為る",16
"先生, 居る",11
"先生, 居る, 為る",23
"事, 先生",11
"先生, 言う",11
"先生, 為る, 言う",29
"先生, 弁護",17
"先生, 弁護, 為る",20
"先生, 為る",44
"先生, 為る, 為る",31
"人, 良い, 言う, 言う",10
"人, 良い, 言う, 言う, 言う",10
"人, 為る, 良い, 言う",14
"人, 為る, 為る, 良い, 言う",15
"人, 為る, 良い",26
"人, 為る, 為る, 良い",29
"人, 居る, 居る, 弁護, 思う",14
"人, 居る, 居る, 弁護, 思う, 為る",52
"人, 居る, 弁護, 思う, 為る",62
"人, 居る, 弁護, 思う, 為る, 為る",82
"人, 弁護, 思う, 為る",38
"人, 弁護, 思う, 為る, 為る",44
"人, 居る, 居る, 弁護",13
"人, 居る, 居る, 弁護, 為る",50
"人, 居る, 弁護, 為る",58
"人, 居る, 弁護, 為る, 為る",80
"人, 弁護, 為る",36
"人, 弁護, 為る, 為る",43
"人, 有る",11
"人, 有る, 為る",20
"事, 人, 言う",18
"事, 人, 言う, 言う",21
"事, 人, 為る, 為る",13
"事, 人, 為る, 為る, 言う",11
"事, 人, 為る, 言う",14
"人, 暇, 言う, 言う",13
"人, 暇, 言う, 言う, 言う",10
"人, 暇, 為る, 言う",19
"人, 暇, 為る, 為る, 言う",17
"人, 暇, 為る",22
"人, 暇, 為る, 為る",25
"人, 居る, 思う",12
"人, 居る, 思う, 為る",35
"人, 思う, 為る",41
"人, 思う, 為る, 為る",48
"人, 居る, 言う, 言う",13
"人, 居る, 言う, 言う, 言う",10
"人, 居る, 為る, 言う",22
"人, 居る, 為る, 為る, 言う",16
"人, 居る, 為る",55
"人, 居る, 為る, 為る",67
"人, 言う, 言う",14
"人, 言う, 言う, 言う",10
"人, 為る, 言う",43
"人, 為る, 為る, 言う",40
"人, 為る",84
"人, 為る, 為る",87
"事, 出来る, 成る",12
"事, 出来る, 成る, 為る",44
"出来る, 成る, 為る",33
"出来る, 成る, 為る, 為る",42
"出来る, 居る, 為る",10
"出来る, 居る, 有る, 為る",11
"出来る, 居る, 有る",11
"出来る, 無い",11
"出来る, 有る, 言う",10
"事, 出来る, 有る",12
"事, 出来る, 有る, 為る",28
"出来る, 有る, 為る",19
"出来る, 有る, 為る, 為る",17
"出来る, 暇, 為る, 空, 言う",11
"出来る, 暇, 為る, 為る, 空, 言う",13
"出来る, 為る, 為る, 空, 言う",13
"出来る, 暇, 空, 言う",27
"出来る, 暇, 暇, 空, 言う",10
"出来る, 暇, 為る, 空",20
"出来る, 暇, 為る, 為る, 空",22
"出来る, 為る, 為る, 空",22
"出来る, 為る, 為る, 為る, 空",13
"出来る, 暇, 空",22
"事, 出来る",18
"事, 出来る, 為る",40
"出来る, 暇, 言う",19
"出来る, 暇, 為る, 言う",11
"出来る, 暇, 為る",21
"出来る, 暇, 為る, 為る",22
"出来る, 言う",25
"出来る, 為る, 言う",21
"出来る, 為る",60
"出来る, 為る, 為る",60
"ア-a, 事, 有る, 為る, 為る, 言う, 言う",16
"ア-a, 事, 暇, 有る, 為る, 為る, 言う, 言う",43
"ア-a, 事, 暇, 有る, 為る, 言う, 言う",80
"ア-a, 事, 暇, 暇, 有る, 為る, 言う, 言う",75
"ア-a, 事, 暇, 有る, 言う, 言う",39
"ア-a, 事, 暇, 暇, 有る, 言う, 言う",37
"ア-a, 事, 有る, 為る, 為る, 言う",32
"ア-a, 事, 暇, 有る, 為る, 為る, 言う",86
"ア-a, 事, 暇, 有る, 為る, 言う",160
"ア-a, 事, 暇, 暇, 有る, 為る, 言う",150
"ア-a, 事, 暇, 有る, 言う",78
"ア-a, 事, 暇, 暇, 有る, 言う",74
"ア-a, 事, 有る, 為る, 為る",16
"ア-a, 事, 暇, 有る, 為る, 為る",43
"ア-a, 事, 暇, 有る, 為る",80
"ア-a, 事, 暇, 暇, 有る, 為る",75
"ア-a, 事, 暇, 有る",40
"ア-a, 事, 暇, 暇, 有る",37
"ア-a, 有る, 為る, 為る, 言う, 言う",10
"ア-a, 暇, 有る, 為る, 為る, 言う, 言う",25
"ア-a, 暇, 有る, 為る, 為る, 言う",50
"ア-a, 暇, 暇, 有る, 為る, 為る, 言う",42
"ア-a, 暇, 有る, 為る, 為る",25
"ア-a, 暇, 暇, 有る, 為る, 為る",21
"ア-a, 有る, 為る, 言う, 言う",17
"ア-a, 暇, 有る, 為る, 言う, 言う",44
"ア-a, 暇, 有る, 為る, 言う",88
"ア-a, 暇, 暇, 有る, 為る, 言う",78
"ア-a, 暇, 有る, 為る",44
"ア-a, 暇, 暇, 有る, 為る",39
"ア-a, 有る, 言う",18
"ア-a, 暇, 有る, 言う",46
"ア-a, 暇, 有る",24
"ア-a, 暇, 暇, 有る",20
"ア-a, 為る, 空, 言う",16
"ア-a, 暇, 為る, 空, 言う",46
"ア-a, 為る, 為る, 空, 言う",10
"ア-a, 暇, 為る, 為る, 空, 言う",10
"ア-a, 暇, 空, 言う",26
"ア-a, 暇, 暇, 空, 言う",22
"ア-a, 為る, 為る, 空",18
"ア-a, 暇, 為る, 為る, 空",62
"ア-a, 暇, 為る, 空",72
"ア-a, 暇, 暇, 為る, 空",87
"ア-a, 暇, 空",36
"ア-a, 暇, 暇, 空",39
"ア-a, 為る, 無い, 言う",16
"ア-a, 暇, 為る, 無い, 言う",44
"ア-a, 為る, 為る, 無い, 言う",10
"ア-a, 暇, 為る, 為る, 無い, 言う",10
"ア-a, 暇, 無い, 言う",22
"ア-a, 暇, 暇, 無い, 言う",18
"ア-a, 暇, 暇, 無い",13
"ア-a, 暇, 暇, 為る, 無い",32
"ア-a, 暇, 為る, 無い",52
"ア-a, 暇, 為る, 為る, 無い",46
"ア-a, 為る, 無い",30
"ア-a, 為る, 為る, 無い",29
"ア-a, 事, 為る, 為る, 言う",22
"ア-a, 事, 暇, 為る, 為る, 言う",56
"ア-a, 事, 暇, 為る, 言う",90
"ア-a, 事, 暇, 暇, 為る, 言う",74
"ア-a, 事, 暇, 言う",44
"ア-a, 事, 暇, 暇, 言う",34
"ア-a, 事, 暇, 暇",20
"ア-a, 事, 暇, 暇, 為る",46
"ア-a, 事, 暇, 為る",59
"ア-a, 事, 暇, 為る, 為る",41
"ア-a, 事, 為る",30
"ア-a, 事, 為る, 為る",21
"ア-a, 居る, 暇, 言う",18
"ア-a, 居る, 暇, 暇, 言う",12
"ア-a, 居る, 為る, 為る, 言う",12
"ア-a, 居る, 暇, 為る, 為る, 言う",20
"ア-a, 居る, 暇, 為る, 言う",34
"ア-a, 居る, 暇, 暇, 為る, 言う",24
"ア-a, 居る, 暇, 暇",12
"ア-a, 居る, 暇, 暇, 為る",30
"ア-a, 居る, 暇, 為る",47
"ア-a, 居る, 暇, 為る, 為る",38
"ア-a, 居る, 為る",30
"ア-a, 居る, 為る, 為る",25
"ア-a, 為る, 為る, 言う",25
"ア-a, 暇, 為る, 為る, 言う",51
"ア-a, 暇, 為る, 言う",72
"ア-a, 暇, 暇, 為る, 言う",50
"ア-a, 暇, 言う",39
"ア-a, 暇, 暇, 言う",24
"ア-a, 為る, 為る, 為る",20
"ア-a, 暇, 為る, 為る, 為る",27
"ア-a, 暇, 為る, 為る",77
"ア-a, 暇, 暇, 為る, 為る",47
"ア-a, 暇, 為る",100
"ア-a, 暇, 暇, 為る",56
"ア-a, 暇",67
"ア-a, 暇, 暇",27
"ア-a, ノン-non, 事, 有る, 為る, 為る, 言う, 言う",22
"ア-a, ノン-non, 事, 暇, 有る, 為る, 為る, 言う, 言う",61
"ア-a, ノン-non, 事, 暇, 有る, 為る, 言う, 言う",116
"ア-a, ノン-non, 事, 暇, 暇, 有る, 為る, 言う, 言う",111
"ア-a, ノン-non, 事, 暇, 有る, 言う, 言う",57
"ア-a, ノン-non, 事, 暇, 暇, 有る, 言う, 言う",55
"ア-a, ノン-non, 事, 有る, 為る, 為る, 言う",44
"ア-a, ノン-non, 事, 暇, 有る, 為る, 為る, 言う",122
"ア-a, ノン-non, 事, 暇, 有る, 為る, 言う",232
"ア-a, ノン-non, 事, 暇, 暇, 有る, 為る, 言う",222
"ア-a, ノン-non, 事, 暇, 有る, 言う",114
"ア-a, ノン-non, 事, 暇, 暇, 有る, 言う",110
"ア-a, ノン-non, 事, 有る, 為る, 為る",22
"ア-a, ノン-non, 事, 暇, 有る, 為る, 為る",61
"ア-a, ノン-non, 事, 暇, 有る, 為る",116
"ア-a, ノン-non, 事, 暇, 暇, 有る, 為る",111
"ア-a, ノン-non, 事, 暇, 有る",58
"ア-a, ノン-non, 事, 暇, 暇, 有る",55
"ア-a, ノン-non, 有る, 為る, 為る, 言う, 言う",13
"ア-a, ノン-non, 暇, 有る, 為る, 為る, 言う, 言う",34
"ア-a, ノン-non, 暇, 有る, 為る, 為る, 言う",68
"ア-a, ノン-non, 暇, 暇, 有る, 為る, 為る, 言う",60
"ア-a, ノン-non, 暇, 有る, 為る, 為る",34
"ア-a, ノン-non, 暇, 暇, 有る, 為る, 為る",30
